normalized_url,kind,best_statuscode,best_mimetype,best_timestamp,best_original,best_wayback_url,fetch_url,content_candidate,reason,destination_hint,redirect_candidate,downloaded,cache_hit,final_url,final_normalized_url,final_kind,final_destination_hint,error
http://cwaste.skolbloggen.se/oppna-larresurser/youtube-edu/,other,200,text/html,20180323111406,http://cwaste.skolbloggen.se:80/oppna-larresurser/youtube-edu/,https://web.archive.org/web/20180323111406/http://cwaste.skolbloggen.se:80/oppna-larresurser/youtube-edu/,https://web.archive.org/web/20180323111406id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/youtube-edu/,True,html-content,oppna-larresurser/youtube-edu/index.html,False,True,True,https://web.archive.org/web/20180323111406id_/http://cwaste.skolbloggen.se:80/oppna-larresurser/youtube-edu/,http://cwaste.skolbloggen.se/oppna-larresurser/youtube-edu/,other,oppna-larresurser/youtube-edu/index.html,
http://cwaste.skolbloggen.se/presentation/,other,200,text/html,20180323111411,http://cwaste.skolbloggen.se:80/presentation/,https://web.archive.org/web/20180323111411/http://cwaste.skolbloggen.se:80/presentation/,https://web.archive.org/web/20180323111411id_/http://cwaste.skolbloggen.se:80/presentation/,True,html-content,presentation/index.html,False,True,True,https://web.archive.org/web/20180323111411id_/http://cwaste.skolbloggen.se:80/presentation/,http://cwaste.skolbloggen.se/presentation/,other,presentation/index.html,
http://cwaste.skolbloggen.se/presentation/din-presentation,other,301,text/html,20190806172305,http://cwaste.skolbloggen.se:80/presentation/din-presentation,https://web.archive.org/web/20190806172305/http://cwaste.skolbloggen.se:80/presentation/din-presentation,https://web.archive.org/web/20190806172305/http://cwaste.skolbloggen.se:80/presentation/din-presentation,True,redirect:301,presentation/din-presentation/index.html,True,True,True,https://web.archive.org/web/20180323111416/http://cwaste.skolbloggen.se/presentation/din-presentation/,http://cwaste.skolbloggen.se/presentation/din-presentation/,other,presentation/din-presentation/index.html,
http://cwaste.skolbloggen.se/presentation/din-presentation/,other,200,text/html,20180323111416,http://cwaste.skolbloggen.se:80/presentation/din-presentation/,https://web.archive.org/web/20180323111416/http://cwaste.skolbloggen.se:80/presentation/din-presentation/,https://web.archive.org/web/20180323111416id_/http://cwaste.skolbloggen.se:80/presentation/din-presentation/,True,html-content,presentation/din-presentation/index.html,False,True,True,https://web.archive.org/web/20180323111416id_/http://cwaste.skolbloggen.se:80/presentation/din-presentation/,http://cwaste.skolbloggen.se/presentation/din-presentation/,other,presentation/din-presentation/index.html,
http://cwaste.skolbloggen.se/presentation/din-presentation/feed/,feed,200,application/rss+xml,20180324134610,http://cwaste.skolbloggen.se:80/presentation/din-presentation/feed/,https://web.archive.org/web/20180324134610/http://cwaste.skolbloggen.se:80/presentation/din-presentation/feed/,https://web.archive.org/web/20180324134610id_/http://cwaste.skolbloggen.se:80/presentation/din-presentation/feed/,False,kind:feed,presentation/din-presentation/feed/index.html,False,False,False,,,,,
http://cwaste.skolbloggen.se/presentation/om-froken-waste,other,301,text/html,20170128024154,http://cwaste.skolbloggen.se:80/presentation/om-froken-waste,https://web.archive.org/web/20170128024154/http://cwaste.skolbloggen.se:80/presentation/om-froken-waste,https://web.archive.org/web/20170128024154/http://cwaste.skolbloggen.se:80/presentation/om-froken-waste,True,redirect:301,presentation/om-froken-waste/index.html,True,True,True,https://web.archive.org/web/20170128024154/http://cwaste.skolbloggen.se:80/presentation/om-froken-waste,http://cwaste.skolbloggen.se/presentation/om-froken-waste,other,presentation/om-froken-waste/index.html,
http://cwaste.skolbloggen.se/presentation/om-froken-waste/,other,200,text/html,20180321045840,http://cwaste.skolbloggen.se:80/presentation/om-froken-waste/,https://web.archive.org/web/20180321045840/http://cwaste.skolbloggen.se:80/presentation/om-froken-waste/,https://web.archive.org/web/20180321045840id_/http://cwaste.skolbloggen.se:80/presentation/om-froken-waste/,True,html-content,presentation/om-froken-waste/index.html,False,True,True,https://web.archive.org/web/20180321045840id_/http://cwaste.skolbloggen.se:80/presentation/om-froken-waste/,http://cwaste.skolbloggen.se/presentation/om-froken-waste/,other,presentation/om-froken-waste/index.html,
http://cwaste.skolbloggen.se/redovisning/,other,200,text/html,20180323110922,http://cwaste.skolbloggen.se:80/redovisning/,https://web.archive.org/web/20180323110922/http://cwaste.skolbloggen.se:80/redovisning/,https://web.archive.org/web/20180323110922id_/http://cwaste.skolbloggen.se:80/redovisning/,True,html-content,redovisning/index.html,False,True,True,https://web.archive.org/web/20180323110922id_/http://cwaste.skolbloggen.se:80/redovisning/,http://cwaste.skolbloggen.se/redovisning/,other,redovisning/index.html,
http://cwaste.skolbloggen.se/redovisning/akademisk-hederlighet/,other,200,text/html,20180323111159,http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/,https://web.archive.org/web/20180323111159/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/,https://web.archive.org/web/20180323111159id_/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/,True,html-content,redovisning/akademisk-hederlighet/index.html,False,True,True,https://web.archive.org/web/20180323111159id_/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/,http://cwaste.skolbloggen.se/redovisning/akademisk-hederlighet/,other,redovisning/akademisk-hederlighet/index.html,
http://cwaste.skolbloggen.se/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,other,200,text/html,20180323111635,http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,https://web.archive.org/web/20180323111635/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,https://web.archive.org/web/20180323111635id_/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,True,html-content,redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/index.html,False,True,True,https://web.archive.org/web/20180323111635id_/http://cwaste.skolbloggen.se:80/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,http://cwaste.skolbloggen.se/redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/,other,redovisning/akademisk-hederlighet/upphovsratt-och-creative-commons/index.html,
http://cwaste.skolbloggen.se/redovisning/bilder-och-bildtexter/,other,200,text/html,20180323111640,http://cwaste.skolbloggen.se:80/redovisning/bilder-och-bildtexter/,https://web.archive.org/web/20180323111640/http://cwaste.skolbloggen.se:80/redovisning/bilder-och-bildtexter/,https://web.archive.org/web/20180323111640id_/http://cwaste.skolbloggen.se:80/redovisning/bilder-och-bildtexter/,True,html-content,redovisning/bilder-och-bildtexter/index.html,False,True,True,https://web.archive.org/web/20180323111640id_/http://cwaste.skolbloggen.se:80/redovisning/bilder-och-bildtexter/,http://cwaste.skolbloggen.se/redovisning/bilder-och-bildtexter/,other,redovisning/bilder-och-bildtexter/index.html,
http://cwaste.skolbloggen.se/redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/,other,200,text/html,20180323111421,http://cwaste.skolbloggen.se:80/redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/,https://web.archive.org/web/20180323111421/http://cwaste.skolbloggen.se:80/redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/,https://web.archive.org/web/20180323111421id_/http://cwaste.skolbloggen.se:80/redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/,True,html-content,redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/index.html,False,True,True,https://web.archive.org/web/20180323111421id_/http://cwaste.skolbloggen.se:80/redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/,http://cwaste.skolbloggen.se/redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/,other,redovisning/bilder-som-du-far-anvanda-till-dina-redovisningar/index.html,
http://cwaste.skolbloggen.se/redovisning/hur-du-hanterar-powerpoint/,other,200,text/html,20180323111426,http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/,https://web.archive.org/web/20180323111426/http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/,https://web.archive.org/web/20180323111426id_/http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/,True,html-content,redovisning/hur-du-hanterar-powerpoint/index.html,False,True,True,https://web.archive.org/web/20180323111426id_/http://cwaste.skolbloggen.se:80/redovisning/hur-du-hanterar-powerpoint/,http://cwaste.skolbloggen.se/redovisning/hur-du-hanterar-powerpoint/,other,redovisning/hur-du-hanterar-powerpoint/index.html,
http://cwaste.skolbloggen.se/redovisning/overkurs/,other,200,text/html,20180323111645,http://cwaste.skolbloggen.se:80/redovisning/overkurs/,https://web.archive.org/web/20180323111645/http://cwaste.skolbloggen.se:80/redovisning/overkurs/,https://web.archive.org/web/20180323111645id_/http://cwaste.skolbloggen.se:80/redovisning/overkurs/,True,html-content,redovisning/overkurs/index.html,False,True,True,https://web.archive.org/web/20180323111645id_/http://cwaste.skolbloggen.se:80/redovisning/overkurs/,http://cwaste.skolbloggen.se/redovisning/overkurs/,other,redovisning/overkurs/index.html,
http://cwaste.skolbloggen.se/redovisning/publicering/,other,200,text/html,20180323111204,http://cwaste.skolbloggen.se:80/redovisning/publicering/,https://web.archive.org/web/20180323111204/http://cwaste.skolbloggen.se:80/redovisning/publicering/,https://web.archive.org/web/20180323111204id_/http://cwaste.skolbloggen.se:80/redovisning/publicering/,True,html-content,redovisning/publicering/index.html,False,True,True,https://web.archive.org/web/20180323111204id_/http://cwaste.skolbloggen.se:80/redovisning/publicering/,http://cwaste.skolbloggen.se/redovisning/publicering/,other,redovisning/publicering/index.html,
http://cwaste.skolbloggen.se/redovisning/tankekartor/,other,200,text/html,20180323111431,http://cwaste.skolbloggen.se:80/redovisning/tankekartor/,https://web.archive.org/web/20180323111431/http://cwaste.skolbloggen.se:80/redovisning/tankekartor/,https://web.archive.org/web/20180323111431id_/http://cwaste.skolbloggen.se:80/redovisning/tankekartor/,True,html-content,redovisning/tankekartor/index.html,False,True,True,https://web.archive.org/web/20180323111431id_/http://cwaste.skolbloggen.se:80/redovisning/tankekartor/,http://cwaste.skolbloggen.se/redovisning/tankekartor/,other,redovisning/tankekartor/index.html,
http://cwaste.skolbloggen.se/redovisning/textformatering,other,301,text/html,20160715022914,http://cwaste.skolbloggen.se:80/redovisning/textformatering,https://web.archive.org/web/20160715022914/http://cwaste.skolbloggen.se:80/redovisning/textformatering,https://web.archive.org/web/20160715022914/http://cwaste.skolbloggen.se:80/redovisning/textformatering,True,redirect:301,redovisning/textformatering/index.html,True,True,True,https://web.archive.org/web/20160715022914/http://cwaste.skolbloggen.se:80/redovisning/textformatering,http://cwaste.skolbloggen.se/redovisning/textformatering,other,redovisning/textformatering/index.html,
http://cwaste.skolbloggen.se/redovisning/textformatering/,other,200,text/html,20180323111438,http://cwaste.skolbloggen.se:80/redovisning/textformatering/,https://web.archive.org/web/20180323111438/http://cwaste.skolbloggen.se:80/redovisning/textformatering/,https://web.archive.org/web/20180323111438id_/http://cwaste.skolbloggen.se:80/redovisning/textformatering/,True,html-content,redovisning/textformatering/index.html,False,True,True,https://web.archive.org/web/20180323111438id_/http://cwaste.skolbloggen.se:80/redovisning/textformatering/,http://cwaste.skolbloggen.se/redovisning/textformatering/,other,redovisning/textformatering/index.html,
