query_id,timestamp,original,statuscode,mimetype,wayback_url
html_200_root,20150313233213,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/,200,text/html,https://web.archive.org/web/20150313233213/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/
raw_http_prefix,20150415063357,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel,301,text/html,https://web.archive.org/web/20150415063357/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel
html_200_root,20150415063357,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/,200,text/html,https://web.archive.org/web/20150415063357/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/
raw_http_prefix,20150515162250,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel,301,text/html,https://web.archive.org/web/20150515162250/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel
html_200_root,20150515162250,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/,200,text/html,https://web.archive.org/web/20150515162250/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/
raw_http_prefix,20150625011307,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel,301,text/html,https://web.archive.org/web/20150625011307/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel
html_200_root,20150625011307,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/,200,text/html,https://web.archive.org/web/20150625011307/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumentation-ett-exempel/
raw_http_prefix,20151121031543,http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer,301,text/html,https://web.archive.org/web/20151121031543/http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer
html_200_root,20151121031543,http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer/,200,text/html,https://web.archive.org/web/20151121031543/http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer/
html_200_root,20151122221318,http://cwaste.skolbloggen.se:80/,200,text/html,https://web.archive.org/web/20151122221318/http://cwaste.skolbloggen.se:80/
raw_http_prefix,20151221132534,http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer,301,text/html,https://web.archive.org/web/20151221132534/http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer
html_200_root,20151221132534,http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer/,200,text/html,https://web.archive.org/web/20151221132534/http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer/
raw_http_prefix,20160121041903,http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer,301,text/html,https://web.archive.org/web/20160121041903/http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer
html_200_root,20160121041903,http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer/,200,text/html,https://web.archive.org/web/20160121041903/http://cwaste.skolbloggen.se:80/svenska/referera/ex-pa-referatmarkorer/
raw_http_prefix,20160127020442,http://cwaste.skolbloggen.se:80/svenska/referera/fler-exempel,301,text/html,https://web.archive.org/web/20160127020442/http://cwaste.skolbloggen.se:80/svenska/referera/fler-exempel
html_200_root,20160127020442,http://cwaste.skolbloggen.se:80/svenska/referera/fler-exempel/,200,text/html,https://web.archive.org/web/20160127020442/http://cwaste.skolbloggen.se:80/svenska/referera/fler-exempel/
raw_http_prefix,20160127020448,http://cwaste.skolbloggen.se:80/svenska/referera/skriva-referat,301,text/html,https://web.archive.org/web/20160127020448/http://cwaste.skolbloggen.se:80/svenska/referera/skriva-referat
html_200_root,20160127020448,http://cwaste.skolbloggen.se:80/svenska/referera/skriva-referat/,200,text/html,https://web.archive.org/web/20160127020448/http://cwaste.skolbloggen.se:80/svenska/referera/skriva-referat/
html_200_root,20160128022933,http://cwaste.skolbloggen.se:80/,200,text/html,https://web.archive.org/web/20160128022933/http://cwaste.skolbloggen.se:80/
html_200_root,20160128054935,http://cwaste.skolbloggen.se:80/wp-login.php,200,text/html,https://web.archive.org/web/20160128054935/http://cwaste.skolbloggen.se:80/wp-login.php
raw_http_prefix,20160128061052,http://cwaste.skolbloggen.se:80/feed/,200,application/rss+xml,https://web.archive.org/web/20160128061052/http://cwaste.skolbloggen.se:80/feed/
html_200_root,20160128153101,http://cwaste.skolbloggen.se:80/2013/08/,200,text/html,https://web.archive.org/web/20160128153101/http://cwaste.skolbloggen.se:80/2013/08/
html_200_root,20160128153107,http://cwaste.skolbloggen.se:80/oppna-larresurser/wikiversity/,200,text/html,https://web.archive.org/web/20160128153107/http://cwaste.skolbloggen.se:80/oppna-larresurser/wikiversity/
html_200_root,20160128153111,http://cwaste.skolbloggen.se:80/redovisning/bilder-och-bildtexter/,200,text/html,https://web.archive.org/web/20160128153111/http://cwaste.skolbloggen.se:80/redovisning/bilder-och-bildtexter/
html_200_root,20160128153116,http://cwaste.skolbloggen.se:80/studieteknik/,200,text/html,https://web.archive.org/web/20160128153116/http://cwaste.skolbloggen.se:80/studieteknik/
html_200_root,20160128155900,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/,200,text/html,https://web.archive.org/web/20160128155900/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/
html_200_root,20160128155906,http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumenterande-tal/,200,text/html,https://web.archive.org/web/20160128155906/http://cwaste.skolbloggen.se:80/svenska/argumenterande-texter/argumenterande-tal/
html_200_root,20160128155911,http://cwaste.skolbloggen.se:80/svenska/dikter/skriva-dikter-ovning-ii/,200,text/html,https://web.archive.org/web/20160128155911/http://cwaste.skolbloggen.se:80/svenska/dikter/skriva-dikter-ovning-ii/
html_200_root,20160128155915,http://cwaste.skolbloggen.se:80/wp-admin/admin-ajax.php,200,text/html,https://web.archive.org/web/20160128155915/http://cwaste.skolbloggen.se:80/wp-admin/admin-ajax.php
html_200_root,20160128160303,http://cwaste.skolbloggen.se:80/om-tavlingsbidraget/,200,text/html,https://web.archive.org/web/20160128160303/http://cwaste.skolbloggen.se:80/om-tavlingsbidraget/
html_200_root,20160128160307,http://cwaste.skolbloggen.se:80/oppna-larresurser/,200,text/html,https://web.archive.org/web/20160128160307/http://cwaste.skolbloggen.se:80/oppna-larresurser/
html_200_root,20160128160312,http://cwaste.skolbloggen.se:80/oppna-larresurser/csu-affordable-learning-solutions/,200,text/html,https://web.archive.org/web/20160128160312/http://cwaste.skolbloggen.se:80/oppna-larresurser/csu-affordable-learning-solutions/
html_200_root,20160128160319,http://cwaste.skolbloggen.se:80/presentation/din-presentation/,200,text/html,https://web.archive.org/web/20160128160319/http://cwaste.skolbloggen.se:80/presentation/din-presentation/
html_200_root,20160128160322,http://cwaste.skolbloggen.se:80/redovisning/,200,text/html,https://web.archive.org/web/20160128160322/http://cwaste.skolbloggen.se:80/redovisning/
html_200_root,20160128160327,http://cwaste.skolbloggen.se:80/studieteknik/kallkritik/ovningar-i-kallkritik/,200,text/html,https://web.archive.org/web/20160128160327/http://cwaste.skolbloggen.se:80/studieteknik/kallkritik/ovningar-i-kallkritik/
html_200_root,20160128160332,http://cwaste.skolbloggen.se:80/studieteknik/sjalvskattning-av-studievanor/,200,text/html,https://web.archive.org/web/20160128160332/http://cwaste.skolbloggen.se:80/studieteknik/sjalvskattning-av-studievanor/
html_200_root,20160128160338,http://cwaste.skolbloggen.se:80/svenska/litteraturanalys-och-lasloggar/laslogg-2-miljo-personbeskrivn-huvudkonflikt/,200,text/html,https://web.archive.org/web/20160128160338/http://cwaste.skolbloggen.se:80/svenska/litteraturanalys-och-lasloggar/laslogg-2-miljo-personbeskrivn-huvudkonflikt/
