query_id,timestamp,original,statuscode,mimetype,wayback_url
raw_http_prefix,20100222065316,http://cwastes.skolbloggen.se:80/wp-content/mu-plugins/anarchy_media/anarchy_media_player.php?anarchy.js,200,text/javascript,https://web.archive.org/web/20100222065316/http://cwastes.skolbloggen.se:80/wp-content/mu-plugins/anarchy_media/anarchy_media_player.php?anarchy.js
raw_http_prefix,20100222065325,http://cwastes.skolbloggen.se:80/wp-includes/wlwmanifest.xml,200,application/xml,https://web.archive.org/web/20100222065325/http://cwastes.skolbloggen.se:80/wp-includes/wlwmanifest.xml
html_200_root,20100222102950,http://cwastes.skolbloggen.se:80/2010/01/14/en-digital-invandrare-tipsar/,200,text/html,https://web.archive.org/web/20100222102950/http://cwastes.skolbloggen.se:80/2010/01/14/en-digital-invandrare-tipsar/
html_200_root,20100222102956,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/,200,text/html,https://web.archive.org/web/20100222102956/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/
raw_http_prefix,20100222102956,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/trackback/,302,text/html,https://web.archive.org/web/20100222102956/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/trackback/
raw_http_prefix,20100222103237,http://cwastes.skolbloggen.se:80/wp-comments-post.php,405,text/plain,https://web.archive.org/web/20100222103237/http://cwastes.skolbloggen.se:80/wp-comments-post.php
html_200_root,20100223044610,http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/comment-page-1/,200,text/html,https://web.archive.org/web/20100223044610/http://cwastes.skolbloggen.se:80/2010/02/17/svensk-engelskt-lexikon-pa-natet/comment-page-1/
html_200_root,20100223085907,http://cwastes.skolbloggen.se:80/category/instruktion/,200,text/html,https://web.archive.org/web/20100223085907/http://cwastes.skolbloggen.se:80/category/instruktion/
html_200_root,20100223085911,http://cwastes.skolbloggen.se:80/tag/hur-gora/,200,text/html,https://web.archive.org/web/20100223085911/http://cwastes.skolbloggen.se:80/tag/hur-gora/
html_200_root,20100223085917,http://cwastes.skolbloggen.se:80/tag/inlagg/,200,text/html,https://web.archive.org/web/20100223085917/http://cwastes.skolbloggen.se:80/tag/inlagg/
html_200_root,20100223085922,http://cwastes.skolbloggen.se:80/tag/instruktionsfilm/,200,text/html,https://web.archive.org/web/20100223085922/http://cwastes.skolbloggen.se:80/tag/instruktionsfilm/
html_200_root,20100223085927,http://cwastes.skolbloggen.se:80/tag/naturvetenskapsprogrammet/,200,text/html,https://web.archive.org/web/20100223085927/http://cwastes.skolbloggen.se:80/tag/naturvetenskapsprogrammet/
html_200_root,20100223085932,http://cwastes.skolbloggen.se:80/tag/nv08/,200,text/html,https://web.archive.org/web/20100223085932/http://cwastes.skolbloggen.se:80/tag/nv08/
