normalized_url,kind,first_timestamp,last_timestamp,capture_count,best_timestamp,best_original,best_statuscode,best_mimetype,best_wayback_url
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/superfish.js,other,20100824213234,20180524070802,3,20160620061505,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/superfish.js,200,application/javascript,https://web.archive.org/web/20160620061505/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/superfish.js
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/supersubs.js,other,20100824213246,20180523192251,3,20160620061317,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/supersubs.js,200,application/javascript,https://web.archive.org/web/20160620061317/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/supersubs.js
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/thematic-dropdowns.js,other,20100824213258,20180524053953,3,20160620061459,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/thematic-dropdowns.js,200,application/javascript,https://web.archive.org/web/20160620061459/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/scripts/thematic-dropdowns.js
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/default.css,other,20160803160312,20160803160312,1,20160803160312,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/default.css,200,text/css,https://web.archive.org/web/20160803160312/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/default.css
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/plugins.css,other,20160803155818,20160803155818,1,20160803155818,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/plugins.css,200,text/css,https://web.archive.org/web/20160803155818/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/plugins.css
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/reset.css,other,20160803160518,20160803160518,1,20160803160518,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/reset.css,200,text/css,https://web.archive.org/web/20160803160518/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/reset.css
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/typography.css,other,20160803160035,20160803160035,1,20160803160035,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/typography.css,200,text/css,https://web.archive.org/web/20160803160035/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/library/styles/typography.css
http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/style.css,other,20100824213021,20180524001339,3,20160620061346,http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/style.css,200,text/css,https://web.archive.org/web/20160620061346/http://cwastes.skolbloggen.se/wp-content/themes/thematic.0.9/thematic/style.css
http://cwastes.skolbloggen.se/wp-includes/css/admin-bar.min.css?ver=63a1754c5b1d2ffcae81f9988ee0db8c,other,20180524005120,20180524005120,1,20180524005120,http://cwastes.skolbloggen.se/wp-includes/css/admin-bar.min.css?ver=63a1754c5b1d2ffcae81f9988ee0db8c,301,text/html,https://web.archive.org/web/20180524005120/http://cwastes.skolbloggen.se/wp-includes/css/admin-bar.min.css?ver=63a1754c5b1d2ffcae81f9988ee0db8c
http://cwastes.skolbloggen.se/wp-includes/css/admin-bar.min.css?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061327,20160620061327,1,20160620061327,http://cwastes.skolbloggen.se/wp-includes/css/admin-bar.min.css?ver=761af2ca77b52d7047b2224a7b120f13,200,text/css,https://web.archive.org/web/20160620061327/http://cwastes.skolbloggen.se/wp-includes/css/admin-bar.min.css?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-includes/css/dashicons.min.css?ver=63a1754c5b1d2ffcae81f9988ee0db8c,other,20180523195617,20180523195617,1,20180523195617,http://cwastes.skolbloggen.se/wp-includes/css/dashicons.min.css?ver=63a1754c5b1d2ffcae81f9988ee0db8c,301,text/html,https://web.archive.org/web/20180523195617/http://cwastes.skolbloggen.se/wp-includes/css/dashicons.min.css?ver=63a1754c5b1d2ffcae81f9988ee0db8c
http://cwastes.skolbloggen.se/wp-includes/js/admin-bar.min.js?ver=63a1754c5b1d2ffcae81f9988ee0db8c,other,20180524025800,20180524025800,1,20180524025800,http://cwastes.skolbloggen.se/wp-includes/js/admin-bar.min.js?ver=63a1754c5b1d2ffcae81f9988ee0db8c,301,text/html,https://web.archive.org/web/20180524025800/http://cwastes.skolbloggen.se/wp-includes/js/admin-bar.min.js?ver=63a1754c5b1d2ffcae81f9988ee0db8c
http://cwastes.skolbloggen.se/wp-includes/js/admin-bar.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061342,20160620061342,1,20160620061342,http://cwastes.skolbloggen.se/wp-includes/js/admin-bar.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061342/http://cwastes.skolbloggen.se/wp-includes/js/admin-bar.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,other,20180524154559,20180524154559,1,20180524154559,http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,301,text/html,https://web.archive.org/web/20180524154559/http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1
http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery-migrate.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061305,20160620061305,1,20160620061305,http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery-migrate.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061305/http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery-migrate.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery.js?ver=1.12.4,other,20180523210530,20180523210530,1,20180523210530,http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery.js?ver=1.12.4,301,text/html,https://web.archive.org/web/20180523210530/http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery.js?ver=1.12.4
http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery.js?ver=1.3.2,other,20100824213118,20100824213118,1,20100824213118,http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery.js?ver=1.3.2,200,application/javascript,https://web.archive.org/web/20100824213118/http://cwastes.skolbloggen.se/wp-includes/js/jquery/jquery.js?ver=1.3.2
http://cwastes.skolbloggen.se/wp-includes/js/wp-embed.min.js?ver=63a1754c5b1d2ffcae81f9988ee0db8c,other,20180524073941,20180524073941,1,20180524073941,http://cwastes.skolbloggen.se/wp-includes/js/wp-embed.min.js?ver=63a1754c5b1d2ffcae81f9988ee0db8c,301,text/html,https://web.archive.org/web/20180524073941/http://cwastes.skolbloggen.se/wp-includes/js/wp-embed.min.js?ver=63a1754c5b1d2ffcae81f9988ee0db8c
http://cwastes.skolbloggen.se/wp-includes/js/wp-embed.min.js?ver=761af2ca77b52d7047b2224a7b120f13,other,20160620061523,20160620061523,1,20160620061523,http://cwastes.skolbloggen.se/wp-includes/js/wp-embed.min.js?ver=761af2ca77b52d7047b2224a7b120f13,200,application/javascript,https://web.archive.org/web/20160620061523/http://cwastes.skolbloggen.se/wp-includes/js/wp-embed.min.js?ver=761af2ca77b52d7047b2224a7b120f13
http://cwastes.skolbloggen.se/wp-includes/wlwmanifest.xml,other,20100222065325,20180524191939,13,20180220112538,http://cwastes.skolbloggen.se:80/wp-includes/wlwmanifest.xml,200,application/xml,https://web.archive.org/web/20180220112538/http://cwastes.skolbloggen.se:80/wp-includes/wlwmanifest.xml
http://cwastes.skolbloggen.se/wp-json/,other,20160620061530,20180524113910,7,20180220114321,http://cwastes.skolbloggen.se:80/wp-json/,200,application/json,https://web.archive.org/web/20180220114321/http://cwastes.skolbloggen.se:80/wp-json/
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/13/per-christan-jersild/,other,20180318065141,20180319142232,2,20180319142232,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/13/per-christan-jersild/,200,application/json,https://web.archive.org/web/20180319142232/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/13/per-christan-jersild/
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/13/per-christan-jersild/&format=xml,other,20180318063216,20180318063216,1,20180318063216,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/13/per-christan-jersild/&format=xml,200,text/xml,https://web.archive.org/web/20180318063216/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/13/per-christan-jersild/&format=xml
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/20/vem-var-franz-kafka/,other,20180216083253,20180216083253,1,20180216083253,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/20/vem-var-franz-kafka/,200,application/json,https://web.archive.org/web/20180216083253/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/20/vem-var-franz-kafka/
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/20/vem-var-franz-kafka/&format=xml,other,20180216083729,20180216083729,1,20180216083729,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/20/vem-var-franz-kafka/&format=xml,200,text/xml,https://web.archive.org/web/20180216083729/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2010/12/20/vem-var-franz-kafka/&format=xml
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/16/om-man-skulle-gora-en-bokpresentation-av-till-exempel-gosta-berlings-saga/,other,20170612173834,20170612173834,1,20170612173834,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/16/om-man-skulle-gora-en-bokpresentation-av-till-exempel-gosta-berlings-saga/,200,application/json,https://web.archive.org/web/20170612173834/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/16/om-man-skulle-gora-en-bokpresentation-av-till-exempel-gosta-berlings-saga/
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/16/om-man-skulle-gora-en-bokpresentation-av-till-exempel-gosta-berlings-saga/&format=xml,other,20170612145524,20170612145524,1,20170612145524,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/16/om-man-skulle-gora-en-bokpresentation-av-till-exempel-gosta-berlings-saga/&format=xml,200,text/xml,https://web.archive.org/web/20170612145524/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/16/om-man-skulle-gora-en-bokpresentation-av-till-exempel-gosta-berlings-saga/&format=xml
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/21/bokpresentation-robinson-crusoe/,other,20180406004128,20180406004128,1,20180406004128,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/21/bokpresentation-robinson-crusoe/,301,text/html,https://web.archive.org/web/20180406004128/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/21/bokpresentation-robinson-crusoe/
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/21/bokpresentation-robinson-crusoe/&format=xml,other,20180405234437,20180405234437,1,20180405234437,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/21/bokpresentation-robinson-crusoe/&format=xml,301,text/html,https://web.archive.org/web/20180405234437/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/09/21/bokpresentation-robinson-crusoe/&format=xml
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/10/07/1561/,other,20171216152356,20171216152356,1,20171216152356,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/10/07/1561/,200,application/json,https://web.archive.org/web/20171216152356/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/10/07/1561/
http://cwastes.skolbloggen.se/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/10/07/1561/&format=xml,other,20171216152912,20171216152912,1,20171216152912,http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/10/07/1561/&format=xml,200,text/xml,https://web.archive.org/web/20171216152912/http://cwastes.skolbloggen.se:80/wp-json/oembed/1.0/embed?url=http://cwastes.skolbloggen.se/2011/10/07/1561/&format=xml
http://cwastes.skolbloggen.se/wp-load.php,other,20100824213212,20110528004904,3,20110528004904,http://cwastes.skolbloggen.se:80/wp-load.php,200,text/html,https://web.archive.org/web/20110528004904/http://cwastes.skolbloggen.se:80/wp-load.php
http://cwastes.skolbloggen.se/wp-login.php,other,20100222053342,20180422110049,14,20180220112150,http://cwastes.skolbloggen.se:80/wp-login.php,200,text/html,https://web.archive.org/web/20180220112150/http://cwastes.skolbloggen.se:80/wp-login.php
